matchId,team_name,player_name,location_x,location_y,shot_onTarget,shot_isGoal,shot_xg,shot_status
5233116,Warta Poznań,M. Kuzimski,87,70,TRUE,FALSE,0.06269,På mål
5233117,Nieciecza,A. Radwański,86,54,TRUE,FALSE,0.1357,På mål
5233117,Zagłębie Lubin,E. Daniel,71,51,TRUE,FALSE,0.03709,På mål
5233117,Nieciecza,K. Śpiewak,79,32,TRUE,FALSE,0.04502,På mål
5233117,Nieciecza,S. Štefánik,94,64,TRUE,FALSE,0.1019,På mål
5233117,Nieciecza,M. Grzybek,96,64,TRUE,FALSE,0.1316,På mål
5233117,Nieciecza,P. Wlazło,73,56,TRUE,FALSE,0.01465,På mål
5233117,Nieciecza,M. Hubínek,76,59,TRUE,FALSE,0.01793,På mål
5233118,Lech Poznań,Joel Pereira,80,72,TRUE,FALSE,0.02724,På mål
5233117,Zagłębie Lubin,L. Poręba,74,39,TRUE,FALSE,0.02493,På mål
5233117,Zagłębie Lubin,D. Pakulski,76,70,TRUE,FALSE,0.02668,På mål
5233118,Lech Poznań,J. Kamiński,87,72,TRUE,FALSE,0.04635,På mål
5233118,Lech Poznań,J. Kamiński,84,36,TRUE,FALSE,0.08535,På mål
5233118,Lech Poznań,A. Ba Loua,79,62,TRUE,FALSE,0.02251,På mål
5233118,Lech Poznań,M. Ishak,93,39,TRUE,FALSE,0.275,På mål
5233118,Lech Poznań,J. Kamiński,88,31,TRUE,FALSE,0.06694,På mål
5233119,Lechia Gdańsk,Flávio Paixão,77,42,TRUE,FALSE,0.05921,På mål
5233119,Lechia Gdańsk,M. Maloča,95,54,TRUE,FALSE,0.2008,På mål
5233119,Lechia Gdańsk,M. Nalepa,90,43,TRUE,FALSE,0.1576,På mål
5233119,Piast Gliwice,Alberto Toril,87,46,TRUE,FALSE,0.157,På mål
5233119,Lechia Gdańsk,M. Gajos,74,56,TRUE,FALSE,0.04661,På mål
5233119,Lechia Gdańsk,Í. Durmuş,86,73,TRUE,FALSE,0.02329,På mål
5233119,Lechia Gdańsk,K. Sezonienko,97,64,TRUE,FALSE,0.117,På mål
5233120,Cracovia Kraków,K. Ogorzały,90,54,TRUE,FALSE,0.3974,På mål
5233120,Pogoń Szczecin,M. Kucharczyk,76,44,TRUE,FALSE,0.04313,På mål
5233120,Cracovia Kraków,M. Hebo Rasmussen,91,45,TRUE,FALSE,0.2046,På mål
5233120,Pogoń Szczecin,M. Żurawski,81,23,TRUE,FALSE,0.03108,På mål
5233120,Cracovia Kraków,K. Knap,88,65,TRUE,FALSE,0.1677,På mål
5233121,Radomiak Radom,D. Jakubik,71,68,TRUE,FALSE,0.02923,På mål
5233121,Radomiak Radom,M. Kozak,79,64,TRUE,FALSE,0.01785,På mål
5233121,Śląsk Wrocław,K. Mączyński,87,33,TRUE,FALSE,0.07216,På mål
5233121,Śląsk Wrocław,Caye Quintana,92,68,TRUE,FALSE,0.0484,På mål
5233121,Radomiak Radom,M. Rondón,86,31,TRUE,FALSE,0.021329999999999998,På mål
5233121,Śląsk Wrocław,R. Pich,87,36,TRUE,FALSE,0.1167,På mål
5233122,Raków Częstochowa,V. Gvilia,82,51,TRUE,FALSE,0.2412,På mål
5233122,Raków Częstochowa,V. Gvilia,81,46,TRUE,FALSE,0.1072,På mål
5233122,Raków Częstochowa,V. Gvilia,76,36,TRUE,FALSE,0.02347,På mål
5233123,Wisła Płock,J. Rzeźniczak,91,61,TRUE,FALSE,0.2147,På mål
5233123,Jagiellonia Białystok,T. Romanczuk,74,51,TRUE,FALSE,0.04578,På mål
5233122,Raków Częstochowa,V. Gvilia,77,38,TRUE,FALSE,0.04626,På mål
5233123,Jagiellonia Białystok,T. Romanczuk,88,52,TRUE,FALSE,0.0136,På mål
5233122,Stal Mielec,K. Getinger,79,32,TRUE,FALSE,0.06907,På mål
5233123,Jagiellonia Białystok,K. Tabiś,80,66,TRUE,FALSE,0.05395,På mål
5233123,Wisła Płock,D. Furman,89,39,TRUE,FALSE,0.2049,På mål
5233123,Wisła Płock,L. Sekulski,91,59,TRUE,FALSE,0.374,På mål
5233124,Legia Warszawa,T. Pekhart,89,58,TRUE,FALSE,0.214,På mål
5233124,Legia Warszawa,T. Pekhart,86,43,TRUE,FALSE,0.1632,På mål
5233124,Górnik Łęczna,D. Gąska,70,57,TRUE,FALSE,0.0173,På mål
5233124,Górnik Łęczna,B. Śpiączka,82,48,TRUE,FALSE,0.1232,På mål
5233124,Legia Warszawa,K. Skibicki,78,70,TRUE,FALSE,0.03481,På mål
5233124,Legia Warszawa,I. Kharatin,89,34,TRUE,FALSE,0.0838,På mål
5233124,Legia Warszawa,E. Muçi,78,57,TRUE,FALSE,0.02517,På mål
5233124,Legia Warszawa,M. Emreli,83,68,TRUE,FALSE,0.05204,På mål
5233125,Górnik Zabrze,B. Nowak,75,35,TRUE,FALSE,0.03647,På mål
5233124,Legia Warszawa,M. Emreli,71,43,TRUE,FALSE,0.0394,På mål
5233125,Górnik Zabrze,R. Dadok,76,25,TRUE,FALSE,0.02275,På mål
5233125,Górnik Zabrze,B. Nowak,81,35,TRUE,FALSE,0.08194,På mål
5233126,Lech Poznań,João Amaral,90,61,TRUE,FALSE,0.1646,På mål
5233126,Lech Poznań,João Amaral,82,37,TRUE,FALSE,0.09458,På mål
5233126,Jagiellonia Białystok,Jesús Imaz,90,39,TRUE,FALSE,0.1118,På mål
5233126,Lech Poznań,A. Ba Loua,73,44,TRUE,FALSE,0.03391,På mål
5233127,Legia Warszawa,I. Kharatin,79,26,TRUE,FALSE,0.01112,På mål
5233127,Legia Warszawa,E. Muçi,80,28,TRUE,FALSE,0.03875,På mål
5233127,Legia Warszawa,M. Emreli,88,44,TRUE,FALSE,0.0772,På mål
5233128,Cracovia Kraków,M. Álvarez,86,50,TRUE,FALSE,0.1249,På mål
5233128,Cracovia Kraków,K. Knap,95,52,TRUE,FALSE,0.273,På mål
5233128,Cracovia Kraków,K. Pestka,88,39,TRUE,FALSE,0.2194,På mål
5233128,Cracovia Kraków,M. Hebo Rasmussen,72,39,TRUE,FALSE,0.04951,På mål
5233128,Piast Gliwice,N. Stojiljković,89,57,TRUE,FALSE,0.126,På mål
5233129,Stal Mielec,M. Mak,92,42,TRUE,FALSE,0.09762,På mål
5233129,Stal Mielec,K. Getinger,84,73,TRUE,FALSE,0.02832,På mål
5233129,Stal Mielec,M. Sitek,88,62,TRUE,FALSE,0.1995,På mål
5233129,Radomiak Radom,M. Rondón,93,37,TRUE,FALSE,0.0484,På mål
5233129,Radomiak Radom,M. Karwot,94,63,TRUE,FALSE,0.0518,På mål
5233129,Radomiak Radom,D. Sokół,86,44,TRUE,FALSE,0.07371,På mål
5233129,Radomiak Radom,D. Jakubik,91,54,TRUE,FALSE,0.06187,På mål
5233130,Warta Poznań,M. Corryn,81,59,TRUE,FALSE,0.03652,På mål
5233130,Zagłębie Lubin,D. Pakulski,74,43,TRUE,FALSE,0.04061,På mål
5233130,Zagłębie Lubin,E. Daniel,91,30,TRUE,FALSE,0.1226,På mål
5233130,Warta Poznań,A. Zreľák,96,50,TRUE,FALSE,0.4628,På mål
5233130,Warta Poznań,A. Zreľák,77,57,TRUE,FALSE,0.0432,På mål
5233130,Warta Poznań,A. Zreľák,95,47,TRUE,FALSE,0.4186,På mål
5233130,Warta Poznań,J. Grzesik,76,52,TRUE,FALSE,0.05819,På mål
5233130,Warta Poznań,Mario Rodríguez,85,62,TRUE,FALSE,0.1276,På mål
5233130,Zagłębie Lubin,K. Chodyna,82,61,TRUE,FALSE,0.07663,På mål
5233131,Pogoń Szczecin,K. Grosicki,89,35,TRUE,FALSE,0.1824,På mål
5233131,Pogoń Szczecin,P. Stolarski,71,34,TRUE,FALSE,0.009479,På mål
5233131,Wisła Kraków,M. Hanousek,75,41,TRUE,FALSE,0.04187,På mål
5233131,Wisła Kraków,M. Frydrych,94,44,TRUE,FALSE,0.2022,På mål
5233132,Wisła Płock,L. Sekulski,88,67,TRUE,FALSE,0.3949,På mål
5233132,Wisła Płock,R. Wolski,77,29,TRUE,FALSE,0.03807,På mål
5233132,Wisła Płock,R. Wolski,78,51,TRUE,FALSE,0.04409,På mål
5233133,Lechia Gdańsk,Flávio Paixão,90,50,TRUE,FALSE,0.1218,På mål
5233133,Górnik Łęczna,J. Gol,73,51,TRUE,FALSE,0.0181,På mål
5233133,Lechia Gdańsk,L. Zwoliński,86,50,TRUE,FALSE,0.1066,På mål
5233133,Górnik Łęczna,M. Mak,97,49,TRUE,FALSE,0.7887,På mål
5233133,Lechia Gdańsk,Í. Durmuş,81,70,TRUE,FALSE,0.0453,På mål
5233133,Górnik Łęczna,D. Gąska,80,36,TRUE,FALSE,0.04467,På mål
5233133,Lechia Gdańsk,Í. Durmuş,86,67,TRUE,FALSE,0.04333,På mål
5233133,Lechia Gdańsk,Í. Durmuş,80,64,TRUE,FALSE,0.07072,På mål
5233133,Górnik Łęczna,M. Wędrychowski,89,57,TRUE,FALSE,0.1943,På mål
5233134,Stal Mielec,F. Piasecki,74,38,TRUE,FALSE,0.03703,På mål
5233134,Stal Mielec,F. Piasecki,86,52,TRUE,FALSE,0.3283,På mål
5233134,Stal Mielec,M. Żyro,86,40,TRUE,FALSE,0.03463,På mål
5233135,Wisła Płock,D. Rasak,89,71,TRUE,FALSE,0.08804,På mål
5233135,Górnik Zabrze,Jesús Jiménez,78,48,TRUE,FALSE,0.08518,På mål
5233135,Górnik Zabrze,L. Podolski,90,31,TRUE,FALSE,0.09368,På mål
5233135,Górnik Zabrze,E. Janža,89,28,TRUE,FALSE,0.0689,På mål
5233135,Górnik Zabrze,Jesús Jiménez,81,45,TRUE,FALSE,0.08304,På mål
5233135,Górnik Zabrze,Jesús Jiménez,90,73,TRUE,FALSE,0.05482,På mål
5233135,Górnik Zabrze,Jesús Jiménez,88,46,TRUE,FALSE,0.2623,På mål
5233135,Górnik Zabrze,M. Cholewiak,89,30,TRUE,FALSE,0.1632,På mål
5233136,Jagiellonia Białystok,Jesús Imaz,78,68,TRUE,FALSE,0.03673,På mål
5233136,Zagłębie Lubin,F. Starzyński,77,31,TRUE,FALSE,0.04595,På mål
5233136,Zagłębie Lubin,S. Živec,88,49,TRUE,FALSE,0.2272,På mål
5233137,Lech Poznań,João Amaral,87,47,TRUE,FALSE,0.03729,På mål
5233137,Lech Poznań,M. Ishak,81,31,TRUE,FALSE,0.01539,På mål
5233137,Śląsk Wrocław,R. Pich,79,39,TRUE,FALSE,0.05008,På mål
5233137,Lech Poznań,B. Salamon,90,42,TRUE,FALSE,0.05049,På mål
5233137,Lech Poznań,João Amaral,88,43,TRUE,FALSE,0.4119,På mål
5233138,Lechia Gdańsk,L. Zwoliński,95,37,TRUE,FALSE,0.08985,På mål
5233137,Lech Poznań,Dani Ramírez,89,42,TRUE,FALSE,0.2344,På mål
5233138,Lechia Gdańsk,J. Kubicki,88,50,TRUE,FALSE,0.09336,På mål
5233138,Lechia Gdańsk,L. Zwoliński,91,57,TRUE,FALSE,0.1667,På mål
5233138,Legia Warszawa,André Martins,81,45,TRUE,FALSE,0.04782,På mål
5233138,Legia Warszawa,Luquinhas,88,35,TRUE,FALSE,0.05638,På mål
5233138,Legia Warszawa,A. Jędrzejczyk,76,65,TRUE,FALSE,0.03526,På mål
5233138,Lechia Gdańsk,B. Diabaté,80,66,TRUE,FALSE,0.06426,På mål
5233138,Lechia Gdańsk,B. Diabaté,80,54,TRUE,FALSE,0.1176,På mål
5233139,Wisła Kraków,A. El Mahdioui,94,73,TRUE,FALSE,0.05302,På mål
5233139,Piast Gliwice,Alberto Toril,86,67,TRUE,FALSE,0.02884,På mål
5233139,Wisła Kraków,Y. Yeboah,93,71,TRUE,FALSE,0.01751,På mål
5233139,Wisła Kraków,M. Škvarka,85,59,TRUE,FALSE,0.1549,På mål
5233139,Piast Gliwice,M. Konczkowski,85,67,TRUE,FALSE,0.06279,På mål
5233139,Wisła Kraków,F. Brown Forbes,92,48,TRUE,FALSE,0.262,På mål
5233140,Radomiak Radom,M. Radecki,93,56,TRUE,FALSE,0.2937,På mål
5233140,Radomiak Radom,K. Angielski,90,42,TRUE,FALSE,0.2499,På mål
5233140,Radomiak Radom,M. Radecki,97,69,TRUE,FALSE,0.118,På mål
5233140,Radomiak Radom,D. Sokół,94,54,TRUE,FALSE,0.4224,På mål
5233140,Radomiak Radom,K. Angielski,95,50,TRUE,FALSE,0.4876,På mål
5233140,Radomiak Radom,Leândro,82,70,TRUE,FALSE,0.0285,På mål
5233140,Radomiak Radom,Raphael,94,48,TRUE,FALSE,0.1167,På mål
5233140,Nieciecza,P. Wlazło,76,69,TRUE,FALSE,0.02226,På mål
5233141,Raków Częstochowa,Ivi López,85,48,TRUE,FALSE,0.2395,På mål
5233141,Raków Częstochowa,Alexandre Guedes,77,26,TRUE,FALSE,0.0121,På mål
5233141,Warta Poznań,M. Kopczyński,81,75,TRUE,FALSE,0.00977,På mål
5233142,Pogoń Szczecin,P. Parzyszek,92,62,TRUE,FALSE,0.04926,På mål
5233142,Górnik Łęczna,B. Kalinkowski,79,33,TRUE,FALSE,0.0234,På mål
5233142,Górnik Łęczna,Leandro,74,32,TRUE,FALSE,0.04119,På mål
5233142,Pogoń Szczecin,K. Grosicki,93,32,TRUE,FALSE,0.0931,På mål
5233142,Pogoń Szczecin,Jean Carlos,92,34,TRUE,FALSE,0.06594,På mål
5233142,Pogoń Szczecin,R. Kurzawa,81,49,TRUE,FALSE,0.07911,På mål
5233142,Pogoń Szczecin,L. Zahovič,96,38,TRUE,FALSE,0.1001,På mål
5233144,Warta Poznań,M. Kupczak,76,17,TRUE,FALSE,0.005647,På mål
5233142,Pogoń Szczecin,M. Fornalczyk,88,23,TRUE,FALSE,0.04093,På mål
5233144,Cracovia Kraków,D. Sadiković,74,59,TRUE,FALSE,0.04488,På mål
5233144,Cracovia Kraków,Rivaldinho,94,52,TRUE,FALSE,0.2466,På mål
5233144,Cracovia Kraków,P. van Amersfoort,89,29,TRUE,FALSE,0.0689,På mål
5233144,Cracovia Kraków,S. Hanca,90,44,TRUE,FALSE,0.1095,På mål
5233144,Warta Poznań,M. Kuzimski,78,61,TRUE,FALSE,0.09092,På mål
5233144,Warta Poznań,M. Czyżycki,82,39,TRUE,FALSE,0.08573,På mål
5233144,Warta Poznań,Mario Rodríguez,79,48,TRUE,FALSE,0.1167,På mål
5233144,Warta Poznań,M. Kuzimski,88,41,TRUE,FALSE,0.1152,På mål
5233144,Cracovia Kraków,M. Rodin,93,44,TRUE,FALSE,0.09944,På mål
5233144,Cracovia Kraków,Rivaldinho,71,34,TRUE,FALSE,0.0379,På mål
5233145,Górnik Zabrze,K. Kubica,73,42,TRUE,FALSE,0.03435,På mål
5233145,Wisła Kraków,P. Starzyński,95,35,TRUE,FALSE,0.1219,På mål
5233145,Górnik Zabrze,P. Krawczyk,88,35,TRUE,FALSE,0.1128,På mål
5233145,Wisła Kraków,M. Škvarka,80,30,TRUE,FALSE,0.03801,På mål
5233145,Wisła Kraków,D. Szot,79,58,TRUE,FALSE,0.06892,På mål
5233146,Jagiellonia Białystok,F. Černych,90,60,TRUE,FALSE,0.06958,På mål
5233146,Radomiak Radom,Leândro,88,67,TRUE,FALSE,0.06065,På mål
5233146,Jagiellonia Białystok,B. Nastić,76,25,TRUE,FALSE,0.02343,På mål
5233146,Jagiellonia Białystok,T. Romanczuk,87,54,TRUE,FALSE,0.1265,På mål
5233146,Jagiellonia Białystok,Israel Puerto,88,45,TRUE,FALSE,0.03425,På mål
5233146,Radomiak Radom,Luís Machado,81,22,TRUE,FALSE,0.03567,På mål
5233146,Jagiellonia Białystok,M. Nalepa,71,28,TRUE,FALSE,0.01284,På mål
5233146,Jagiellonia Białystok,T. Romanczuk,81,43,TRUE,FALSE,0.07416,På mål
5233146,Jagiellonia Białystok,T. Romanczuk,88,46,TRUE,FALSE,0.09672,På mål
5233146,Jagiellonia Białystok,M. Nalepa,74,52,TRUE,FALSE,0.05005,På mål
5233147,Legia Warszawa,M. Emreli,98,64,TRUE,FALSE,0.1243,På mål
5233147,Lech Poznań,Pedro Silva,88,33,TRUE,FALSE,0.06349,På mål
5233147,Lech Poznań,A. Ba Loua,92,26,TRUE,FALSE,0.03441,På mål
5233147,Lech Poznań,M. Ishak,92,42,TRUE,FALSE,0.2585,På mål
5233148,Stal Mielec,M. Sitek,77,62,TRUE,FALSE,0.07848,På mål
5233148,Zagłębie Lubin,F. Starzyński,77,45,TRUE,FALSE,0.0204,På mål
5233148,Zagłębie Lubin,E. Daniel,82,37,TRUE,FALSE,0.0857,På mål
5233148,Zagłębie Lubin,E. Daniel,83,41,TRUE,FALSE,0.08081,På mål
5233148,Stal Mielec,M. Mak,93,51,TRUE,FALSE,0.3331,På mål
5233148,Stal Mielec,M. Flis,95,54,TRUE,FALSE,0.3932,På mål
5233149,Wisła Płock,R. Wolski,95,40,TRUE,FALSE,0.2998,På mål
5233149,Pogoń Szczecin,M. Żurawski,74,39,TRUE,FALSE,0.0396,På mål
5233149,Wisła Płock,P. Tuszyński,76,45,TRUE,FALSE,0.04796,På mål
5233150,Śląsk Wrocław,M. Praszelik,75,55,TRUE,FALSE,0.04613,På mål
5233150,Śląsk Wrocław,R. Pich,80,43,TRUE,FALSE,0.08871,På mål
5233150,Raków Częstochowa,T. Petrášek,91,48,TRUE,FALSE,0.1181,På mål
5233150,Śląsk Wrocław,R. Pich,90,68,TRUE,FALSE,0.03772,På mål
5233150,Raków Częstochowa,T. Petrášek,88,42,TRUE,FALSE,0.03345,På mål
5233151,Górnik Łęczna,B. Śpiączka,93,55,TRUE,FALSE,0.2336,På mål
5233151,Górnik Łęczna,M. Wędrychowski,81,82,TRUE,FALSE,0.01724,På mål
5233151,Górnik Łęczna,M. Mak,92,65,TRUE,FALSE,0.1574,På mål
5233152,Cracovia Kraków,M. Rakoczy,87,33,TRUE,FALSE,0.07658,På mål
5233152,Cracovia Kraków,P. van Amersfoort,88,57,TRUE,FALSE,0.05275,På mål
5233152,Cracovia Kraków,C. Râpă,88,64,TRUE,FALSE,0.1227,På mål
5233152,Cracovia Kraków,M. Hebo Rasmussen,75,53,TRUE,FALSE,0.03962,På mål
5233152,Zagłębie Lubin,M. Bartolewski,88,30,TRUE,FALSE,0.07679,På mål
5233153,Lech Poznań,Pedro Silva,92,63,TRUE,FALSE,0.07528,På mål
5233153,Lech Poznań,J. Kamiński,86,40,TRUE,FALSE,0.06084,På mål
5233153,Lech Poznań,Pedro Silva,77,55,TRUE,FALSE,0.02221,På mål
5233153,Lech Poznań,J. Kamiński,86,46,TRUE,FALSE,0.1217,På mål
5233153,Lech Poznań,A. Ba Loua,82,57,TRUE,FALSE,0.1411,På mål
5233153,Lech Poznań,B. Douglas,79,25,TRUE,FALSE,0.03233,På mål
5233153,Lech Poznań,J. Kamiński,86,30,TRUE,FALSE,0.07664,På mål
5233153,Lech Poznań,João Amaral,86,57,TRUE,FALSE,0.09733,På mål
5233153,Lech Poznań,J. Karlström,86,47,TRUE,FALSE,0.05747,På mål
5233153,Wisła Płock,F. Lesniak,86,58,TRUE,FALSE,0.1194,På mål
5233154,Lechia Gdańsk,K. Sezonienko,90,27,TRUE,FALSE,0.04134,På mål
5233154,Górnik Zabrze,L. Podolski,96,31,TRUE,FALSE,0.07523,På mål
5233154,Górnik Zabrze,R. Dadok,97,60,TRUE,FALSE,0.2528,På mål
5233154,Górnik Zabrze,Jesús Jiménez,83,32,TRUE,FALSE,0.06274,På mål
5233154,Górnik Zabrze,B. Nowak,80,38,TRUE,FALSE,0.07775,På mål
5233155,Legia Warszawa,F. Mladenović,70,43,TRUE,FALSE,0.02077,På mål
5233155,Legia Warszawa,Josué,74,48,TRUE,FALSE,0.0509,På mål
5233155,Legia Warszawa,M. Emreli,95,55,TRUE,FALSE,0.4486,På mål
5233155,Piast Gliwice,D. Kądzior,81,33,TRUE,FALSE,0.03654,På mål
5233155,Legia Warszawa,M. Emreli,83,70,TRUE,FALSE,0.03107,På mål
5233156,Pogoń Szczecin,J. Bartkowski,97,61,TRUE,FALSE,0.1083,På mål
5233156,Jagiellonia Białystok,F. Černych,92,64,TRUE,FALSE,0.1183,På mål
5233156,Jagiellonia Białystok,Israel Puerto,80,60,TRUE,FALSE,0.05688,På mål
5233156,Pogoń Szczecin,P. Parzyszek,87,48,TRUE,FALSE,0.06043,På mål
5233157,Raków Częstochowa,V. Gutkovskis,83,48,TRUE,FALSE,0.1324,På mål
5233157,Nieciecza,M. Hubínek,86,56,TRUE,FALSE,0.1512,På mål
5233157,Raków Częstochowa,Ivi López,91,66,TRUE,FALSE,0.1357,På mål
5233157,Raków Częstochowa,Ivi López,82,56,TRUE,FALSE,0.1318,På mål
5233157,Raków Częstochowa,Alexandre Guedes,87,58,TRUE,FALSE,0.256,På mål
5233158,Stal Mielec,M. Mak,87,46,TRUE,FALSE,0.03307,På mål
5233157,Raków Częstochowa,V. Gvilia,82,49,TRUE,FALSE,0.1956,På mål
5233158,Stal Mielec,K. Getinger,79,27,TRUE,FALSE,0.01629,På mål
5233158,Warta Poznań,A. Zreľák,91,50,TRUE,FALSE,0.1744,På mål
5233158,Stal Mielec,G. Tomasiewicz,78,44,TRUE,FALSE,0.0343,På mål
5233159,Śląsk Wrocław,Erik Expósito,88,31,TRUE,FALSE,0.05166,På mål
5233159,Śląsk Wrocław,Erik Expósito,87,33,TRUE,FALSE,0.2044,På mål
5233159,Śląsk Wrocław,M. Praszelik,88,40,TRUE,FALSE,0.2002,På mål
5233159,Śląsk Wrocław,M. Praszelik,80,39,TRUE,FALSE,0.06786,På mål
5233159,Wisła Kraków,Y. Yeboah,92,71,TRUE,FALSE,0.0656,På mål
5233159,Śląsk Wrocław,P. Schwarz,93,51,TRUE,FALSE,0.2633,På mål
5233159,Śląsk Wrocław,Víctor García,92,29,TRUE,FALSE,0.0318,På mål
5233159,Śląsk Wrocław,Caye Quintana,92,64,TRUE,FALSE,0.1699,På mål
5233160,Radomiak Radom,Luís Machado,91,44,TRUE,FALSE,0.433,På mål
5233160,Radomiak Radom,Tiago Matos,88,70,TRUE,FALSE,0.0505,På mål
5233160,Radomiak Radom,Luís Machado,79,36,TRUE,FALSE,0.04107,På mål
5233160,Radomiak Radom,D. Jakubik,80,52,TRUE,FALSE,0.216,På mål
5233160,Radomiak Radom,Filipe Nascimento,80,62,TRUE,FALSE,0.08339,På mål
5233161,Śląsk Wrocław,R. Pich,87,33,TRUE,FALSE,0.1351,På mål
5233161,Śląsk Wrocław,M. Praszelik,76,32,TRUE,FALSE,0.05002,På mål
5233161,Śląsk Wrocław,K. Mączyński,90,49,TRUE,FALSE,0.2858,På mål
5233161,Nieciecza,M. Mešanović,89,33,TRUE,FALSE,0.08958,På mål
5233161,Śląsk Wrocław,Diogo Verdasca,94,35,TRUE,FALSE,0.1609,På mål
5233162,Radomiak Radom,Raphael,82,40,TRUE,FALSE,0.0656,På mål
5233161,Śląsk Wrocław,Erik Expósito,89,32,TRUE,FALSE,0.09226,På mål
5233161,Śląsk Wrocław,M. Praszelik,84,27,TRUE,FALSE,0.04175,På mål
5233162,Radomiak Radom,Maurides,84,49,TRUE,FALSE,0.1406,På mål
5233162,Radomiak Radom,D. Abramowicz,70,31,TRUE,FALSE,0.01122,På mål
5233162,Radomiak Radom,K. Angielski,84,64,TRUE,FALSE,0.09565,På mål
5233162,Cracovia Kraków,S. Lusiusz,95,46,TRUE,FALSE,0.389,På mål
5233162,Cracovia Kraków,F. Piszczek,91,53,TRUE,FALSE,0.1583,På mål
5233162,Radomiak Radom,K. Angielski,81,28,TRUE,FALSE,0.03774,På mål
5233162,Radomiak Radom,Luís Machado,85,33,TRUE,FALSE,0.05869,På mål
5233162,Cracovia Kraków,F. Piszczek,94,55,TRUE,FALSE,0.2539,På mål
5233162,Cracovia Kraków,C. Râpă,89,72,TRUE,FALSE,0.04907,På mål
5233163,Zagłębie Lubin,L. Poręba,88,69,TRUE,FALSE,0.08664,På mål
5233163,Zagłębie Lubin,S. Živec,91,38,TRUE,FALSE,0.2079,På mål
5233163,Zagłębie Lubin,F. Starzyński,86,42,TRUE,FALSE,0.1163,På mål
5233163,Górnik Zabrze,L. Podolski,81,33,TRUE,FALSE,0.06994,På mål
5233163,Górnik Zabrze,Jesús Jiménez,87,65,TRUE,FALSE,0.133,På mål
5233163,Zagłębie Lubin,K. Chodyna,71,43,TRUE,FALSE,0.01955,På mål
5233164,Jagiellonia Białystok,Jesús Imaz,87,41,TRUE,FALSE,0.2256,På mål
5233164,Jagiellonia Białystok,Jesús Imaz,84,68,TRUE,FALSE,0.03595,På mål
5233164,Jagiellonia Białystok,B. Augustyn,88,45,TRUE,FALSE,0.03425,På mål
5233165,Legia Warszawa,I. Kharatin,77,57,TRUE,FALSE,0.0311,På mål
5233165,Legia Warszawa,Luquinhas,88,54,TRUE,FALSE,0.2223,På mål
5233165,Pogoń Szczecin,Jean Carlos,90,37,TRUE,FALSE,0.1892,På mål
5233165,Legia Warszawa,M. Emreli,91,35,TRUE,FALSE,0.0599,På mål
5233165,Legia Warszawa,Josué,84,62,TRUE,FALSE,0.07944,På mål
5233165,Pogoń Szczecin,K. Kozłowski,91,39,TRUE,FALSE,0.114,På mål
5233165,Legia Warszawa,L. Rose,88,66,TRUE,FALSE,0.07383,På mål
5233165,Legia Warszawa,L. Rose,97,45,TRUE,FALSE,0.4863,På mål
5233165,Pogoń Szczecin,J. Bartkowski,98,37,TRUE,FALSE,0.06425,På mål
5233165,Pogoń Szczecin,M. Kucharczyk,99,35,TRUE,FALSE,0.07183,På mål
5233165,Pogoń Szczecin,K. Drygas,87,67,TRUE,FALSE,0.06211,På mål
5233165,Legia Warszawa,F. Mladenović,88,33,TRUE,FALSE,0.06252,På mål
5233165,Legia Warszawa,M. Wieteska,89,59,TRUE,FALSE,0.1182,På mål
5233166,Lech Poznań,João Amaral,74,35,TRUE,FALSE,0.0225,På mål
5233166,Lech Poznań,Pedro Silva,91,65,TRUE,FALSE,0.1744,På mål
5233166,Lech Poznań,Pedro Rebocho,89,27,TRUE,FALSE,0.02363,På mål
5233166,Lech Poznań,Dani Ramírez,91,37,TRUE,FALSE,0.1782,På mål
5233166,Lech Poznań,Dani Ramírez,79,65,TRUE,FALSE,0.01927,På mål
5233166,Lech Poznań,B. Salamon,87,65,TRUE,FALSE,0.05475,På mål
5233166,Lech Poznań,A. Milić,90,65,TRUE,FALSE,0.1381,På mål
5233166,Stal Mielec,K. Hinokio,89,59,TRUE,FALSE,0.02079,På mål
5233167,Lechia Gdańsk,L. Zwoliński,89,28,TRUE,FALSE,0.05011,På mål
5233167,Lechia Gdańsk,Í. Durmuş,80,51,TRUE,FALSE,0.09516,På mål
5233167,Lechia Gdańsk,Í. Durmuş,92,58,TRUE,FALSE,0.2912,På mål
5233167,Lechia Gdańsk,J. Kubicki,88,44,TRUE,FALSE,0.3716,På mål
5233167,Warta Poznań,M. Kuzimski,89,50,TRUE,FALSE,0.1646,På mål
5233168,Wisła Płock,R. Wolski,84,56,TRUE,FALSE,0.1363,På mål
5233168,Wisła Płock,M. Szwoch,80,61,TRUE,FALSE,0.08657,På mål
5233168,Wisła Kraków,P. Starzyński,88,32,TRUE,FALSE,0.1034,På mål
5233168,Wisła Kraków,K. Gruszkowski,87,65,TRUE,FALSE,0.1179,På mål
5233168,Wisła Płock,R. Wolski,75,43,TRUE,FALSE,0.02656,På mål
5233168,Wisła Płock,P. Tuszyński,92,51,TRUE,FALSE,0.1058,På mål
5233168,Wisła Płock,D. Warchoł,78,55,TRUE,FALSE,0.06793,På mål
5233169,Górnik Łęczna,Álex Serrano,90,67,TRUE,FALSE,0.1233,På mål
5233169,Raków Częstochowa,V. Gutkovskis,88,49,TRUE,FALSE,0.1051,På mål
